delivery_id,driver_id,delivery_distance_meters,delivery_status
68519368,25651,3217,DELIVERED
68522608,8378,2994,DELIVERED
68519936,20223,1043,DELIVERED
68523190,25651,2451,DELIVERED
68517026,6089,1632,DELIVERED
68518624,6161,1439,DELIVERED
68516664,888,1735,DELIVERED
68518102,3478,477,DELIVERED
68519110,25588,4858,DELIVERED
68497141,12077,5840,DELIVERED
68518147,1374,5395,DELIVERED
68519242,922,1011,DELIVERED
68519696,378,1766,DELIVERED
68520735,14617,789,DELIVERED
68520790,9509,1895,DELIVERED
68519368,4937,3217,DELIVERED
68517960,5250,1228,DELIVERED
68520503,14617,862,DELIVERED
68522220,17703,1913,DELIVERED
68524691,17703,675,DELIVERED
68517670,378,1775,DELIVERED
68522236,17703,1933,DELIVERED
68519425,902,3200,DELIVERED
68522176,1074,734,DELIVERED
68518953,7468,1456,DELIVERED
68515335,25409,2019,DELIVERED
68526348,14059,1604,DELIVERED
68520763,5628,1561,DELIVERED
68524540,16430,5017,DELIVERED
68520333,15834,1699,DELIVERED
68527199,13111,2191,DELIVERED
68521481,20495,2730,DELIVERED
68520641,10614,4290,DELIVERED
68521582,25651,552,DELIVERED
68518696,526,1182,DELIVERED
68526520,25651,5755,DELIVERED
68513655,29979,2317,DELIVERED
68526521,18862,2271,DELIVERED
68524704,7258,1425,DELIVERED
68527526,9025,1698,DELIVERED
68529987,,5595,DELIVERED
68528942,15898,1350,DELIVERED
68497141,7767,5840,DELIVERED
68521023,31061,2225,DELIVERED
68518974,26223,4056,DELIVERED
68522844,30030,1048,DELIVERED
68529716,8710,925,DELIVERED
68527532,22217,675,DELIVERED
68523800,15561,3842,DELIVERED
68520568,25651,5591,DELIVERED
68523190,26979,2451,DELIVERED
68520568,378,5591,DELIVERED
68529021,6165,1219,DELIVERED
68506905,8940,74,DELIVERED
68529147,26666,1965,DELIVERED
68530377,13117,1866,DELIVERED
68528679,6165,1358,DELIVERED
68527909,9043,2216,DELIVERED
68527007,7953,576,DELIVERED
68521582,25651,552,DELIVERED
68527568,25651,3250,DELIVERED
68522609,28165,4387,DELIVERED
68528039,15834,2380,DELIVERED
68527781,7468,5492,DELIVERED
68531890,13527,912,DELIVERED
68522457,25651,4301,DELIVERED
68527652,28165,1648,DELIVERED
68528948,16165,2049,DELIVERED
68527568,7953,3250,DELIVERED
68528734,4536,1612,DELIVERED
68522457,23399,4301,DELIVERED
68520863,7953,3995,DELIVERED
68530417,20495,4624,DELIVERED
68531575,2061,781,DELIVERED
68532426,8940,1153,DELIVERED
68532068,7468,3958,DELIVERED
68527437,7995,2137,DELIVERED
68510176,902,769,DELIVERED
68527361,24550,2187,DELIVERED
68532604,20495,5568,DELIVERED
68526643,23222,4935,DELIVERED
68530788,28633,3954,DELIVERED
68529193,23222,4195,DELIVERED
68531273,7773,1361,DELIVERED
68531426,726,1065,DELIVERED
68532383,25798,2370,DELIVERED
68526406,28633,5060,DELIVERED
68529827,29966,3512,DELIVERED
68530603,11941,427,DELIVERED
68526520,6646,5755,DELIVERED
68530789,4937,3830,DELIVERED
68533798,7396,1858,DELIVERED
68532184,1374,4168,DELIVERED
68528562,15086,5775,DELIVERED
68533156,5606,763,DELIVERED
68529342,9996,1356,DELIVERED
68535341,425,1297,DELIVERED
68532438,17322,1637,DELIVERED
68532385,1113,1658,DELIVERED
68533113,9996,292,DELIVERED
68529178,922,1284,DELIVERED
68526229,15086,2435,DELIVERED
68531155,2837,2268,DELIVERED
68536455,5107,1705,DELIVERED
68539422,5008,842,DELIVERED
68534757,27857,1110,DELIVERED
68534507,1374,5866,DELIVERED
68532489,24872,3010,DELIVERED
68537438,23780,3252,DELIVERED
68532568,1113,2434,DELIVERED
68536216,510,3496,DELIVERED
68535085,26879,2157,DELIVERED
68538394,15898,4078,DELIVERED
68537250,16430,3505,DELIVERED
68531535,27700,6354,DELIVERED
68538190,19793,2012,DELIVERED
68536966,28913,1118,DELIVERED
68535708,24571,1178,DELIVERED
68538343,25588,1499,DELIVERED
68536664,10614,2568,DELIVERED
68528724,25651,945,DELIVERED
68535778,17703,1798,DELIVERED
68536899,18862,2814,DELIVERED
68528489,25651,1708,DELIVERED
68528489,25651,1708,DELIVERED
68528724,25651,945,DELIVERED
68534929,24997,1526,DELIVERED
68536782,731,1777,DELIVERED
68541151,26666,2172,DELIVERED
68536475,24715,2109,DELIVERED
68533394,526,3558,DELIVERED
68536611,12077,3010,DELIVERED
68537957,11263,2846,DELIVERED
68536832,24478,5218,DELIVERED
68540614,24478,5466,DELIVERED
68535065,7995,3634,DELIVERED
68538928,13074,4015,DELIVERED
68537492,19708,5661,DELIVERED
68537759,25651,7318,DELIVERED
68544091,19708,1208,DELIVERED
68540117,357,3763,DELIVERED
68533665,13074,5756,DELIVERED
68538391,29451,1032,DELIVERED
68543415,22198,4891,DELIVERED
68539696,28180,1751,DELIVERED
68544279,,7016203,CANCELLED
68537572,8378,4396,DELIVERED
68539198,25409,4694,DELIVERED
68538395,6161,1748,DELIVERED
68542824,378,4902,DELIVERED
68537881,14805,1525,DELIVERED
68538804,15834,4433,DELIVERED
68541618,14805,215,DELIVERED
68545508,13111,789,DELIVERED
68539501,6361,1793,DELIVERED
68540954,15834,1616,DELIVERED
68539994,938,627,DELIVERED
68543778,13111,1309,DELIVERED
68542923,25651,4082,DELIVERED
68546001,,4135,CANCELLED
68542697,30030,1049,DELIVERED
68538927,655,7093,DELIVERED
68539109,9509,2954,DELIVERED
68535967,9509,2082,DELIVERED
68529777,7767,3678,DELIVERED
68544232,6675,1234,DELIVERED
68538487,655,6999,DELIVERED
68543097,4536,137,DELIVERED
68540793,12132,2931,DELIVERED
68537700,15898,6796,DELIVERED
68537489,11869,5273,DELIVERED
68538454,10514,2884,DELIVERED
68534918,17907,4292,DELIVERED
68533937,25651,1605,DELIVERED
68532405,25651,655,DELIVERED
68533937,25651,1605,DELIVERED
68532405,25651,655,DELIVERED
68540777,5402,2264,DELIVERED
68541946,14382,4302,DELIVERED
68543217,10927,2893,DELIVERED
68540038,902,2909,DELIVERED
68539469,902,4376,DELIVERED
68545846,13527,1096,DELIVERED
68540310,4536,1643,DELIVERED
68544162,20495,3986,DELIVERED
68528467,28165,3911,DELIVERED
68536155,28165,5885,DELIVERED
68544934,27736,6720,DELIVERED
68534900,28165,5363,DELIVERED
68543165,25798,4132,DELIVERED
68540584,7396,3048,DELIVERED
68546410,31126,2766,DELIVERED
68544830,18791,1599,DELIVERED
68539632,17907,4434,DELIVERED
68549913,14617,2647,DELIVERED
68545254,358,2045,DELIVERED
68540862,19793,3214,DELIVERED
68544828,28913,2548,DELIVERED
68546166,430,2888,DELIVERED
68543779,24550,5636,DELIVERED
68544827,2473,1170,DELIVERED
68543850,24715,3201,DELIVERED
68547772,13527,1828,DELIVERED
68539617,526,2477,DELIVERED
68533125,1113,2463,DELIVERED
68542973,526,6485,DELIVERED
68549322,5008,456,DELIVERED
68542923,14382,4082,DELIVERED
68544253,7468,4187,DELIVERED
68545318,23780,4145,DELIVERED
68545471,25588,1626,DELIVERED
68548124,24550,4380,DELIVERED
68535289,25651,708,DELIVERED
68539779,7615,6624,DELIVERED
68546930,22217,602,DELIVERED
68539731,15834,2177,DELIVERED
68543161,7468,4363,DELIVERED
68545161,5628,5094,DELIVERED
68540009,7773,2063,DELIVERED
68540547,15156,4028,DELIVERED
68541557,14784,4356,DELIVERED
68540316,13074,2326,DELIVERED
68542212,15834,7268,DELIVERED
68542608,7615,3311,DELIVERED
68537759,,7318,DELIVERED
68544984,9043,1937,DELIVERED
68549630,26319,4180,DELIVERED
68544116,9043,2573,DELIVERED
68553597,7773,2038,DELIVERED
68544662,922,914,DELIVERED
68544741,8710,956,DELIVERED
68542272,9509,4986,DELIVERED
68544354,18862,5558,DELIVERED
68547157,14805,1766,DELIVERED
68542972,14805,3966,DELIVERED
68548996,9509,1347,DELIVERED
68542859,25651,1043,DELIVERED
68551194,358,4940,DELIVERED
68545508,16180,789,DELIVERED
68547551,357,2504,DELIVERED
68548480,28913,1705,DELIVERED
68552502,10616,408,DELIVERED
68494526,726,557,DELIVERED
68548895,2945,1233,DELIVERED
68549414,731,1521,DELIVERED
68547297,4536,2045,DELIVERED
68551112,5008,1569,DELIVERED
68548274,10927,2173,DELIVERED
68539343,,6876764,DELIVERED
68538068,,6876764,DELIVERED
68548932,10927,4476,DELIVERED
68541563,24571,3133,DELIVERED
68542804,12731,3263,DELIVERED
68542612,9380,1773,DELIVERED
68542000,10514,5151,DELIVERED
68549839,26666,3281,DELIVERED
68549412,23399,3678,DELIVERED
68552061,6656,4338,DELIVERED
68541970,7396,4353,DELIVERED
68552059,888,2139,DELIVERED
68553433,6161,5078,DELIVERED
68550474,11941,2147,DELIVERED
68542859,17322,1043,DELIVERED
68546466,7767,4428,DELIVERED
68528182,17322,2575,DELIVERED
68535289,17322,708,DELIVERED
68546602,7767,4239,DELIVERED
68547893,5052,2904,DELIVERED
68556899,902,6919,DELIVERED
68555054,14059,966,DELIVERED
68547198,7767,4765,DELIVERED
68543493,,2997,CANCELLED
68548389,902,2628,DELIVERED
68552061,357,4338,DELIVERED
68553016,15898,3993,DELIVERED
68553257,425,1723,DELIVERED
68549456,15898,4461,DELIVERED
68551317,10614,4841,DELIVERED
68549631,30030,2363,DELIVERED
68540734,28633,6379,DELIVERED
68548265,15561,4320,DELIVERED
68555511,26251,1834,DELIVERED
68551798,378,4749,DELIVERED
68553125,29271,1535,DELIVERED
68557799,378,1339,DELIVERED
68539116,25651,4150,DELIVERED
68543669,378,4994,DELIVERED
68554045,28180,1493,DELIVERED
68551905,6675,2462,DELIVERED
68552146,29815,1689,DELIVERED
68553373,5628,1307,DELIVERED
68545940,24478,3050,DELIVERED
68550762,8378,3216,DELIVERED
68548622,24478,5588,DELIVERED
68547334,24478,4983,DELIVERED
68551201,8378,3423,DELIVERED
68555487,4536,730,DELIVERED
68552895,6161,5755,DELIVERED
68556248,19708,2422,DELIVERED
68538292,10614,6563,DELIVERED
68549510,9996,3279,DELIVERED
68553462,7773,1212,DELIVERED
68554826,27857,989,DELIVERED
68556270,7773,1052,DELIVERED
68554297,13111,931,DELIVERED
68558039,4937,1881,DELIVERED
68552147,14805,1716,DELIVERED
68554715,25651,5018,DELIVERED
68555011,358,1037,DELIVERED
68555044,3478,1973,DELIVERED
68545160,14805,2269,DELIVERED
68551602,9996,2789,DELIVERED
68553224,14805,2387,DELIVERED
68554715,24715,5018,DELIVERED
68553320,357,2029,DELIVERED
68556530,2473,1279,DELIVERED
68557313,526,2737,DELIVERED
68543487,,2789,CANCELLED
68554179,526,1927,DELIVERED
68557733,19793,2976,DELIVERED
68542588,17907,4380,DELIVERED
68557184,9025,3637,DELIVERED
68558038,526,4479,DELIVERED
68556256,4536,1629,DELIVERED
68539116,25651,4150,DELIVERED
68560020,4937,1940,DELIVERED
68557225,922,1729,DELIVERED
68560953,25651,1380,DELIVERED
68553843,357,3540,DELIVERED
68557561,28175,1110,DELIVERED
68533394,526,3558,DELIVERED
68543470,19793,1232,DELIVERED
68557170,5008,1243,DELIVERED
68540474,13074,2725,DELIVERED
68558339,13074,1808,DELIVERED
68557015,7773,2252,DELIVERED
68560953,25651,1380,DELIVERED
68558686,26666,3154,DELIVERED
68557711,9025,3700,DELIVERED
68548929,9509,2474,DELIVERED
68548121,9509,3401,DELIVERED
68547928,9509,5189,DELIVERED
68550479,16430,2822,DELIVERED
68539918,,4477,DELIVERED
68551904,425,273,DELIVERED
68555142,,1491,DELIVERED
68558355,5300,1789,DELIVERED
68565581,9043,2822,DELIVERED
68556122,26223,2147,DELIVERED
68562672,15561,5338,DELIVERED
68558354,6089,1691,DELIVERED
68555512,14805,2036,DELIVERED
68558892,6089,493,DELIVERED
68558589,14805,1753,DELIVERED
68557737,6089,3219,DELIVERED
68557239,6089,4370,DELIVERED
68557239,6089,4370,DELIVERED
68559601,7468,1717,DELIVERED
68565452,6675,1215,DELIVERED
68550036,28633,5397,DELIVERED
68566038,3478,895,DELIVERED
68554070,7468,1110,DELIVERED
68568362,28217,519,DELIVERED
68554460,378,3354,DELIVERED
68564690,31126,6905,DELIVERED
68560342,7468,7307,DELIVERED
68565397,15561,5398,DELIVERED
68560234,29812,1845,DELIVERED
68560875,378,4143,DELIVERED
68562595,23780,3921,DELIVERED
68561301,378,1907,DELIVERED
68548620,24550,5079,DELIVERED
68566968,16165,2058,DELIVERED
68566782,30030,4282,DELIVERED
68567023,15561,4101,DELIVERED
68558451,902,2401,DELIVERED
68556276,902,6998,DELIVERED
68561811,13111,735,DELIVERED
68561709,4937,2179,DELIVERED
68563786,25651,1711,DELIVERED
68550718,29812,2928,DELIVERED
68568500,14702,3382,DELIVERED
68567978,1374,2067,DELIVERED
68574063,14805,1491,DELIVERED
68561582,14805,2016,DELIVERED
68565176,25651,2051,DELIVERED
68549797,,5218,DELIVERED
68557966,29812,1161,DELIVERED
68561384,29812,1940,DELIVERED
68560941,13074,2275,DELIVERED
68564336,26666,2137,DELIVERED
68558686,2473,3154,DELIVERED
68558224,,3294,DELIVERED
68547200,,2713,DELIVERED
68564569,15561,5501,DELIVERED
68558432,7773,1876,DELIVERED
68561584,25651,7460,DELIVERED
68567383,25651,4230,DELIVERED
68574180,6089,2162,DELIVERED
68565176,,2051,DELIVERED
68561584,25651,7460,DELIVERED
68567383,25651,4230,DELIVERED
68567383,14805,4230,DELIVERED
68557672,4536,65,DELIVERED
68561584,902,7460,DELIVERED
68409030,,1723,CANCELLED
68575316,922,2218,DELIVERED
68563725,29812,3421,DELIVERED
68558291,13074,7732,DELIVERED
68575061,378,3068,DELIVERED
68563786,,1711,DELIVERED
68566397,9043,4172,DELIVERED
68575761,6089,3213,DELIVERED
68561301,4536,1907,DELIVERED
68575437,29812,6612,DELIVERED
68561527,20011,3772,DELIVERED
68578376,7773,1401,DELIVERED
68577568,13074,4998,DELIVERED
68582457,13074,2236,DELIVERED
68559411,7468,2629,DELIVERED
68578575,7468,5229,DELIVERED
68578662,29812,4200,DELIVERED
68559411,,2629,DELIVERED
68579687,378,6785,DELIVERED
68584073,378,1774,DELIVERED
68582802,378,3278,DELIVERED
68578716,378,2498,DELIVERED
68587156,14805,443,DELIVERED
68568960,13074,1233,DELIVERED
68561654,14805,3329,DELIVERED
68584278,14805,576,DELIVERED
68584072,7468,4564,DELIVERED
68578575,13074,5229,DELIVERED
68584699,14805,2060,DELIVERED
68589550,14805,3155,DELIVERED
68589590,14805,2005,DELIVERED
68579872,25651,2664,DELIVERED
68578582,7468,1953,DELIVERED
68579872,378,2664,DELIVERED
68589416,29812,519,DELIVERED
68588972,29812,5243,DELIVERED
68589407,29812,1798,DELIVERED
68589851,14805,618,DELIVERED
68588958,29812,2035,DELIVERED
68568960,13074,1233,DELIVERED
68605254,8521,2032,DELIVERED
68606627,26770,3291,DELIVERED
68606320,18487,2188,DELIVERED
68606737,22455,2052,DELIVERED
68605415,26442,2317,DELIVERED
68606092,1395,2640,DELIVERED
68606987,11063,2031,DELIVERED
68606951,7773,1595,DELIVERED
68605336,25651,522,DELIVERED
68520909,,1867,CANCELLED
68607650,30299,2204,DELIVERED
68526219,,983,CANCELLED
68534730,,2024,CANCELLED
68553767,,1727,CANCELLED
68549082,,1112,CANCELLED
68534930,,1599,CANCELLED
68549390,,2553,CANCELLED
68551823,,1848,CANCELLED
68541900,,1229,CANCELLED
68539206,,545,CANCELLED
68539589,,1892,CANCELLED
68518213,,1802,CANCELLED
68610114,,7717,DELIVERED
68609450,30449,1704,DELIVERED
68608777,20500,3255,DELIVERED
68605336,25651,522,DELIVERED
68607128,11941,741,DELIVERED
68607939,617,2827,DELIVERED
68609448,387,1601,DELIVERED
68608659,24130,494,DELIVERED
68606748,29626,2515,DELIVERED
68609447,18754,1696,DELIVERED
68609205,26319,5055,DELIVERED
68608283,6952,837,DELIVERED
68610036,,6500,CANCELLED
68610124,5250,1185,DELIVERED
68611870,5037,2346,DELIVERED
68610822,5018,3201,DELIVERED
68613737,,2032,CANCELLED
68608940,6675,495,DELIVERED
68610700,771,5201,DELIVERED
68609981,15561,1937,DELIVERED
68611197,20245,2043,DELIVERED
68609733,28171,665,DELIVERED
68609638,26805,1561,DELIVERED
68608320,6878,1565,DELIVERED
68609737,639,2945,DELIVERED
68610934,5435,4131,DELIVERED
68611003,2969,1294,DELIVERED
68613282,3906,450,DELIVERED
68610000,2751,1027,DELIVERED
68612832,26511,1210,DELIVERED
68610731,1113,3542,DELIVERED
68611518,25651,6287,DELIVERED
68610308,25651,1924,DELIVERED
68611936,27122,4110,DELIVERED
68610103,511,6027,DELIVERED
68611036,8521,569,DELIVERED
68609723,511,1837,DELIVERED
68609452,26507,1377,DELIVERED
68612670,25651,2576,DELIVERED
68609272,25575,2663,DELIVERED
68611962,17977,1723,DELIVERED
68612839,17989,1341,DELIVERED
68612549,20248,4118,DELIVERED
68612247,26189,1855,DELIVERED
68611199,1599,330,DELIVERED
68614136,15231,5926,DELIVERED
68614413,10685,642,DELIVERED
68614151,25409,3818,DELIVERED
68610162,9996,1417,DELIVERED
68611069,1759,1341,DELIVERED
68612009,511,1837,DELIVERED
68612627,25618,1194,DELIVERED
68609684,28551,567,DELIVERED
68610702,1759,1540,DELIVERED
68611518,140,6287,DELIVERED
68610821,5539,1255,DELIVERED
68606750,975,3399,DELIVERED
68613089,16292,1162,DELIVERED
68610308,6646,1924,DELIVERED
68611311,17977,1754,DELIVERED
68611857,7549,4318,DELIVERED
68612244,15723,2108,DELIVERED
68613210,8378,2006,DELIVERED
68611247,28072,791,DELIVERED
68614443,174,696,DELIVERED
68613515,10616,1975,DELIVERED
68613855,17907,3628,DELIVERED
68613601,5028,2797,DELIVERED
68615282,7907,1350,DELIVERED
68614194,8771,281,DELIVERED
68611941,2674,1484,DELIVERED
68611868,5539,1357,DELIVERED
68612548,21154,1008,DELIVERED
68611448,16973,2283,DELIVERED
68613829,726,1618,DELIVERED
68616031,387,2179,DELIVERED
68614928,11615,524,DELIVERED
68612670,148,2576,DELIVERED
68613948,25592,3405,DELIVERED
68612969,357,2230,DELIVERED
68613849,2674,1504,DELIVERED
68611997,2550,183,DELIVERED
68615720,12041,592,DELIVERED
68615068,8467,1257,DELIVERED
68612020,7773,881,DELIVERED
68616244,7907,3197,DELIVERED
68615987,7953,1472,DELIVERED
68613873,16993,126,DELIVERED
68615801,17537,1367,DELIVERED
68615036,22345,3605,DELIVERED
68608919,16496,2039,DELIVERED
68609028,28598,3129,DELIVERED
68607905,15165,985,DELIVERED
68611845,26467,4179,DELIVERED
68612621,14702,1837,DELIVERED
68614655,12613,3311,DELIVERED
68616230,19969,3608,DELIVERED
68618800,,424,CANCELLED
68613110,26052,2383,DELIVERED
68616030,28565,2327,DELIVERED
68615000,18715,3070,DELIVERED
68614566,5527,2078,DELIVERED
68616562,18937,2036,DELIVERED
68615445,425,1772,DELIVERED
68615674,7480,3688,DELIVERED
68614441,24555,165,DELIVERED
68616305,14666,4643,DELIVERED
68615159,2905,2093,DELIVERED
68616252,29865,3715,DELIVERED
68613811,12136,935,DELIVERED
68614793,16575,2419,DELIVERED
68617820,938,179,DELIVERED
68615069,23219,108,DELIVERED
68611891,26237,3075,DELIVERED
68613821,10614,2248,DELIVERED
68613839,357,2490,DELIVERED
68617337,5037,2075,DELIVERED
68615124,6536,528,DELIVERED
68615954,28169,3951,DELIVERED
68616457,27551,3987,DELIVERED
68613853,28836,984,DELIVERED
68614007,15898,2273,DELIVERED
68616506,10800,3285,DELIVERED
68612557,17832,1651,DELIVERED
68613827,17832,1309,DELIVERED
68612119,18715,2731,DELIVERED
68616281,29979,4817,DELIVERED
68617279,16430,547,DELIVERED
68613832,10824,2091,DELIVERED
68612629,1599,789,DELIVERED
68617953,5250,987,DELIVERED
68616298,9222,1583,DELIVERED
68614364,28836,726,DELIVERED
68613579,18033,1776,DELIVERED
68613261,12136,3070,DELIVERED
68617195,30879,1827,DELIVERED
68616551,25651,5921,DELIVERED
68619890,16993,967,DELIVERED
68620586,4737,1615,DELIVERED
68619836,26511,2440,DELIVERED
68617157,4977,606,DELIVERED
68617577,25651,607,DELIVERED
68618525,5226,2142,DELIVERED
68618447,28096,897,DELIVERED
68618186,5037,1806,DELIVERED
68615828,8521,1705,DELIVERED
68616247,24584,4048,DELIVERED
68618607,7767,4123,DELIVERED
68610765,25021,1151,DELIVERED
68618355,2969,1459,DELIVERED
68616744,9211,1500,DELIVERED
68619241,29077,2381,DELIVERED
68618357,,3467,CANCELLED
68616636,23219,721,DELIVERED
68617513,20500,821,DELIVERED
68618354,25409,486,DELIVERED
68616551,11918,5921,DELIVERED
68619201,11457,1887,DELIVERED
68614065,28633,3047,DELIVERED
68618397,14433,2179,DELIVERED
68621608,16917,1276,DELIVERED
68618317,15561,2114,DELIVERED
68616613,29638,3191,DELIVERED
68618151,26300,4017,DELIVERED
68617890,7930,4879,DELIVERED
68616245,20495,5594,DELIVERED
68619925,358,2573,DELIVERED
68621043,975,2389,DELIVERED
68617577,2061,607,DELIVERED
68617586,25651,3409,DELIVERED
68617005,8531,5104,DELIVERED
68618183,809,1035,DELIVERED
68618182,23860,1991,DELIVERED
68619819,26278,3661,DELIVERED
68620138,15834,3707,DELIVERED
68618527,26278,4526,DELIVERED
68618528,6350,1973,DELIVERED
68619757,10560,3541,DELIVERED
68622834,23842,1960,DELIVERED
68618505,5274,2373,DELIVERED
68620135,28551,1278,DELIVERED
68618227,17035,3878,DELIVERED
68620921,7549,2482,DELIVERED
68619823,5800,320,DELIVERED
68619964,13863,1803,DELIVERED
68620132,13401,2749,DELIVERED
68623353,15723,2544,DELIVERED
68617586,26075,3409,DELIVERED
68616765,9190,1066,DELIVERED
